text,label
"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",spam
"Hmm well, night night ",ham
Just wanted to say holy shit you guys weren't kidding about this bud,ham
"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",ham
"This is one of the days you have a billion classes, right?",ham
"Goodmorning, today i am late for 2hrs. Because of back pain.",ham
Ok then i'll let him noe later n ask him call u tmr...,ham
Prabha..i'm soryda..realy..frm heart i'm sory,ham
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,ham
* Will have two more cartons off u and is very pleased with shelves,ham
Nice talking to you! please dont forget my pix :) i want to see all of you...,ham
You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,spam
But really quite funny lor wat... Then u shd haf run shorter distance wat...,ham
I notice you like looking in the shit mirror youre turning into a right freak,ham
Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,ham
"Thanks for your ringtone order, ref number K718. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069120",spam
"I prefer my free days... Tues, wed, fri oso can... Ãœ ask those workin lor...",ham
Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,ham
If you have belive me. Come to my home.,ham
Oh k.k..where did you take test?,ham
Those were my exact intentions,ham
haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,ham
"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",ham
"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",ham
Nothing just getting msgs by dis name wit different no's..,ham
Good Morning plz call me sir,ham
What's your room number again? Wanna make sure I'm knocking on the right door,ham
\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtÂ”braindanceÂ”a comp.ofstuff on aphexÂ’s ;abel,ham
Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,ham
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",ham
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,ham
Every day i use to sleep after  &lt;#&gt;  so only.,ham
K I'll call you when I'm close,ham
U buy newspapers already?,ham
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,ham
Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,ham
No management puzzeles.,ham
How did you find out in a way that didn't include all of these details,ham
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",spam
Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls Â£1/minMobsmoreLKPOBOX177HP51FL,spam
will you like to be spoiled? :),ham
"Thanks for your ringtone order, ref number R836. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069154",spam
I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,ham
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,ham
Den wat will e schedule b lk on sun?,ham
Lol enjoy role playing much?,ham
Ok. Me watching tv too.,ham
I just lov this line: \Hurt me with the truth,ham
"Just checked out, heading out to drop off my stuff now",ham
Here got lots of hair dresser fr china.,ham
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,ham
Ill call you evening ill some ideas.,ham
SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,spam
Did you show him and wot did he say or could u not c him 4 dust?,ham
It should take about  &lt;#&gt;  min,ham
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ham
I cant pick the phone right now. Pls send a message,ham
<Forwarded from 88877>FREE entry into our Â£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,spam
Finish liao... U?,ham
88066 FROM 88066 LOST 3POUND HELP,spam
Haha i think i did too,ham
U know we watchin at lido?,ham
Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,ham
"Haha awesome, I've been to 4u a couple times. Who all's coming?",ham
Cold. Dont be sad dear,ham
Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,ham
Is that on the telly? No its Brdget Jones!,ham
Love you aathi..love u lot..,ham
Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,ham
Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,ham
"Sorry, I'll call later in meeting",ham
R Ã_ comin back for dinner?,ham
"I hav almost reached. Call, i m unable to connect u.",ham
Whom you waited for yesterday,ham
I reach home safe n sound liao...,ham
"Velly good, yes please!",ham
"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",ham
I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,ham
Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,ham
Dont you have message offer,ham
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,spam
"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",ham
Remind me how to get there and I shall do so,ham
:-( that's not v romantic!,ham
Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,ham
You have 1 new message. Please call 08718738034.,spam
HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,ham
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,spam
Draw va?i dont think so:),ham
Dont pick up d call when something important is There to tell. Hrishi,ham
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam
Nothin comes to my mind. Ãœ help me buy hanger lor. Ur laptop not heavy?,ham
"&lt;#&gt; , that's all? Guess that's easy enough",ham
We can make a baby in yo tho,ham
Should I tell my friend not to come round til like  &lt;#&gt; ish?,ham
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham
Still in the area of the restaurant. Ill try to come back soon,ham
"Aight that'll work, thanks",ham
WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam
Moby Pub Quiz.Win a Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Â£1.50 008704050406 SP Arrow,spam
"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",ham
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,spam
"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",spam
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",spam
So what do you guys do.,ham
Also that chat was awesome but don't make it regular unless you can see her in person,ham
That's significant but dont worry.,ham
That's cause your old. I live to be high.,ham
"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",ham
On the way to office da..,ham
In which place do you want da.,ham
This pain couldn't have come at a worse time.,ham
Ok...,ham
Should I be stalking u?,ham
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,ham
Ok lor.,ham
Apps class varaya elaya.,ham
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,ham
"URGENT! Your mobile number *************** WON a Â£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",spam
That day you asked about anand number. Why:-),ham
Am surfing online store. For offers do you want to buy any thing.,ham
Long beach lor. Expected... U having dinner now?,ham
At home by the way,ham
We are both fine. Thanks,ham
What happen to her tell the truth,ham
Do you like Italian food?,ham
Which is weird because I know I had it at one point,ham
"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",ham
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,ham
"Alright, see you in a bit",ham
Cheers for the message Zogtorius. IÂ’ve been staring at my phone for an age deciding whether to text or not.,ham
I will take care of financial problem.i will help:),ham
Tell dear what happen to you. Why you talking to me like an alian,ham
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,spam
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",ham
Okie...,ham
"Hi this is yijue, can i meet u at 11 tmr?",ham
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,ham
But i dint slept in afternoon.,ham
That seems unnecessarily affectionate,ham
Yar else i'll thk of all sorts of funny things.,ham
You will be in the place of that man,ham
"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 Â£3 ",spam
Thats cool. How was your day?,ham
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,spam
R we going with the  &lt;#&gt;  bus?,ham
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",ham
No..he joined today itself.,ham
Okay same with me. Well thanks for the clarification,ham
I'll talk to the others and probably just come early tomorrow then,ham
